ID,text,label
TRAIN_011,"대학생, 경영학 전공. 하루 2.0시간 학습. 7학기. 수강반 5. 체계적인 커리큘럼 때문에. 프로젝트 경험. 자격증 없음. 희망: B. 데이터 분석가. 개인 프로젝트. 여러 현직자 중 본인 상황에 적합한 분을 선택하여 듣는 게 좋을 것 같아서. 관심: 인바이테.",0
TRAIN_012,"대학생, 사회과학 전공. 하루 2.0시간 학습. 7학기. 재등록. 수강반 7. 이전 기수 만족해서 재등록. 프로젝트 경험. 자격증: SQLD, 구글 애널리스트. 희망: G. PM/서비스 기획자. 개인 프로젝트.",1
TRAIN_013,"대학생, 공학 (컴퓨터 공학 제외) 전공. 하루 3.0시간 학습. 2학기. 수강반 1. 체계적인 커리큘럼 때문에. 데이터 분석 역량. 자격증 없음. 희망: A. 데이터 엔지니어. 팀 프로젝트. 듣는 인원이 적으면 부담스럽다. 관심: 오뚜기.",0
TRAIN_014,"직장인, IT (컴퓨터 공학 포함) 전공. 하루 2.0시간 학습. 8학기. 수강반 2. 시간적으로 부담 없어서. 데이터 분석 역량. 자격증: ADsP. 희망: A. 데이터 엔지니어. 개인 프로젝트. 다양한 시각의 질문들이 나와 얻는 것들이 많다. 관심: 넥슨.",0
TRAIN_015,"대학생, 사회과학 전공. 하루 1.5시간 학습. 7학기. 수강반 2,5. 혼자 공부하기 어려워서. 프로젝트 경험. 자격증 없음. 희망: B. 데이터 분석가. 팀 프로젝트. 내가 들을 수 있는 기회를 많이 제공받을 수 있을 거 같아서. 관심: 토스.",0
TRAIN_016,"대학생, 자연과학 전공. 하루 2.0시간 학습. 10학기. 재등록. 수강반 8. 이전 기수 만족해서 재등록. 공모전 경험. 자격증: SQLD. 희망: A. 데이터 엔지니어. 팀 프로젝트. 적당하다고 생각하는 규모라서. 관심: 쓰리빌리언.",1
TRAIN_017,"대학생, 경영학 전공. 하루 4.0시간 학습. 8학기. 수강반 4,6. 가입 절차가 간단해서. 데이터 분석 역량. 자격증: ADsP, SQLD. 희망: A. 데이터 엔지니어. 팀 프로젝트. 적당한 것 같습니다. 관심: 토스.",0
TRAIN_018,"대학생, 사회과학 전공. 하루 3.0시간 학습. 6학기. 수강반 2. 체계적인 커리큘럼 때문에. 데이터 분석 역량. 자격증: 구글 애널리스트. 희망: I. 마케터. 팀 프로젝트. 다양한 시각을 같은 자리에서 들어보고 싶습니다.. 관심: 구글.",1
TRAIN_019,"대학생, IT (컴퓨터 공학 포함) 전공. 하루 3.0시간 학습. 5학기. 재등록. 수강반 4,5. 이전 기수 만족해서 재등록. 데이터 분석 역량. 자격증 없음. 희망: A. 데이터 엔지니어. 팀 프로젝트. 인원이 적어야 집중할 수 있어서. 관심: 매일유업.",0
TRAIN_020,"대학생, IT (컴퓨터 공학 포함) 전공. 하루 2.0시간 학습. 6학기. 수강반 4. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증: 정보처리기사. 희망: D. 인공지능 전문가. 개인 프로젝트. 인원이 적은 것이 QnA 용이. 관심: 토스.",0
TRAIN_021,"대학생, IT (컴퓨터 공학 포함) 전공. 하루 3.0시간 학습. 4학기. 수강반 2,4. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증: ADsP. 희망: B. 데이터 분석가. 팀 프로젝트. 많은 인원이 수강하는 강의를 듣고 싶음. 다양한 시각에서의 질문과 답변을 들을 수 있을 거. 관심: 공기업.",0
TRAIN_022,"대학생, IT (컴퓨터 공학 포함) 전공. 하루 2.0시간 학습. 6학기. 수강반 7. 가입 절차가 간단해서. 데이터 분석 역량. 자격증: SQLD. 희망: A. 데이터 엔지니어. 개인 프로젝트. 적당한 인원이라고 생각합니다. 관심: 토스.",1
TRAIN_023,"대학생, 인문학 전공. 하루 2.0시간 학습. 7학기. 수강반 4,5. 현직자 강연, 공모전 등 혜택 때문에. 데이터 분석 역량. 자격증: ADsP, SQLD. 희망: B. 데이터 분석가. 개인 프로젝트. 인원이 적어야 집중할 수 있어서. 관심: 삼성.",1
TRAIN_024,"대학생, 경제통상학 전공. 하루 2.0시간 학습. 8학기. 수강반 1,2. 가입 절차가 간단해서. 프로젝트 경험. 자격증 없음. 희망: B. 데이터 분석가. 개인 프로젝트. 여러 현직자분들을 뵙고싶음. 관심: 자세히 생각해본적 없음.",0
TRAIN_025,"대학생, 사회과학 전공. 하루 4.0시간 학습. 4학기. 수강반 4,5. 현직자 강연, 공모전 등 혜택 때문에. 데이터 분석 역량. 자격증: 준비중: SQLD. 희망: C. 데이터 사이언티스트. 팀 프로젝트. 규모가 큰 만큼 철저히 준비될 것 같아서. 관심: 지파운데이션.",0
TRAIN_026,"대학생, 공학 (컴퓨터 공학 제외) 전공. 하루 3.0시간 학습. 8학기. 수강반 13. 시간적으로 부담 없어서. 프로젝트 경험. 자격증: SQLD. 희망: B. 데이터 분석가. 개인 프로젝트. 온라인이라 많은 이용을 수강가능 할 수 있을 듯 하다. 관심: 대기업 금융.",0
TRAIN_027,"대학생, 사회과학 전공. 하루 3.0시간 학습. 6학기. 수강반 6. 현직자 강연, 공모전 등 혜택 때문에. 프로젝트 경험. 자격증: ADsP, SQLD. 희망: B. 데이터 분석가. 팀 프로젝트. 집중도 있는 네트워킹이 가능할 것 같아서. 관심: KB.",0
TRAIN_028,"대학생, 경영학 전공. 하루 5.0시간 학습. 8학기. 수강반 8. 혼자 공부하기 어려워서. 프로젝트 경험. 자격증: ADsP. 희망: B. 데이터 분석가. 팀 프로젝트. 리스너가 너무 적으면 부담스러울 것 같고 너무 많으면 어수선할 것 같아서. 관심: 네이버.",0
TRAIN_029,"직장인, 사회과학 전공. 하루 1.0시간 학습. 8학기. 수강반 1,2. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증: SQLD, 구글 애널리스트. 희망: B. 데이터 분석가. 팀 프로젝트. 더 밀도 있는 정보 전달과 의견공유 위해. 관심: 현대카드 / 29CM / 올리브영.",1
TRAIN_030,"대학생, 자연과학 전공. 하루 3.0시간 학습. 6학기. 수강반 1,2. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증: ADsP. 희망: B. 데이터 분석가. 팀 프로젝트. 다양한 분야의 현직자가 진로 결정에 더 도움이 될 것 같기 때문입니다.. 관심: LG.",1
TRAIN_031,"대학생, 경영학 전공. 하루 1.0시간 학습. 6학기. 재등록. 수강반 2. 이전 기수 만족해서 재등록. 데이터 분석 역량. 자격증 없음. 희망: B. 데이터 분석가. 팀 프로젝트. 여러 현직자를 만나뵙고 싶어서. 관심: RM.",0
TRAIN_032,"대학생, 예체능 전공. 하루 4.0시간 학습. 6학기. 수강반 6. 시간적으로 부담 없어서. 공모전 경험. 자격증: 준비중: SQLD. 희망: B. 데이터 분석가. 개인 프로젝트. 인원이 많을수록 다양한 의견과 질문이 나올 것 같다. 관심: Bepro11.",0
TRAIN_033,"대학생, IT (컴퓨터 공학 포함) 전공. 하루 1.0시간 학습. 6학기. 수강반 4,5. 혼자 공부하기 어려워서. 프로젝트 경험. 자격증: 기타. 희망: C. 데이터 사이언티스트. 팀 프로젝트. 적당한 인원이라고 생각하여서. 관심: 네이버.",1
TRAIN_034,"대학생, 자연과학 전공. 하루 1.0시간 학습. 6학기. 재등록. 수강반 13. 이전 기수 만족해서 재등록. 데이터 분석 역량. 자격증: ADsP, SQLD. 희망: B. 데이터 분석가. 개인 프로젝트. 더 집중해서 하나의 주제에 대해 들을 수 있어서. 관심: 신한은행.",0
TRAIN_035,"대학생, 자연과학 전공. 하루 3.0시간 학습. 8학기. 수강반 4,6. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증: ADsP. 희망: B. 데이터 분석가. 개인 프로젝트. 적당히 인원이 있어야 동기부여가 될 것 같습니다. 관심: 토스.",0
TRAIN_036,"대학생, IT (컴퓨터 공학 포함) 전공. 하루 2.0시간 학습. 8학기. 수강반 4,8. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증 없음. 희망: B. 데이터 분석가. 개인 프로젝트. 다양한 케이스에 대해서 들어보고 싶다.. 관심: 네이버.",0
TRAIN_037,"대학생, 자연과학 전공. 하루 2.0시간 학습. 6학기. 재등록. 수강반 4. 이전 기수 만족해서 재등록. 데이터 분석 역량. 자격증 없음. 희망: B. 데이터 분석가. 개인 프로젝트. 예시와 같음.",0
TRAIN_038,"대학생, IT (컴퓨터 공학 포함) 전공. 하루 2.0시간 학습. 8학기. 수강반 7. 체계적인 커리큘럼 때문에. 공모전 경험. 자격증: 정보처리기사. 희망: A. 데이터 엔지니어. 팀 프로젝트. 가장적당한 인원. 관심: 넥슨.",0
TRAIN_039,"대학생, 경제통상학 전공. 하루 1.0시간 학습. 6학기. 재등록. 수강반 6. 이전 기수 만족해서 재등록. 데이터 분석 역량. 자격증 없음. 희망: A. 데이터 엔지니어. 팀 프로젝트. 인원이 적어야 궁금함이 해결되기 쉬울 것 같아서. 관심: 딱히 없는 것 같다..",1
TRAIN_040,"대학생, 사회과학 전공. 하루 2.0시간 학습. 8학기. 수강반 1. 체계적인 커리큘럼 때문에. 프로젝트 경험. 자격증: SQLD. 희망: B. 데이터 분석가. 팀 프로젝트. 너무 적지도 많지도 않아보임. 관심: Sk 하이닉스.",0
TRAIN_041,"대학생, 경영학 전공. 하루 1.0시간 학습. 2학기. 수강반 4. 체계적인 커리큘럼 때문에. 데이터 분석 역량. 자격증 없음. 희망: B. 데이터 분석가. 팀 프로젝트. 인원이 어느정도는 되어야 양질의 참여와 질문이 나온다고 생각함. 관심: 디즈니/대상.",0
TRAIN_042,"대학생, 사회과학 전공. 하루 2.0시간 학습. 10학기. 수강반 4. 현직자 강연, 공모전 등 혜택 때문에. 프로젝트 경험. 자격증: ADsP. 희망: B. 데이터 분석가. 개인 프로젝트. 다양한 현직자 분의 이야기를 들어보고 싶어서. 관심: 토스뱅크.",0
TRAIN_043,"대학생, 경영학 전공. 하루 2.0시간 학습. 8학기. 재등록. 수강반 12,13. 이전 기수 만족해서 재등록. 데이터 분석 역량. 자격증: ADsP. 희망: A. 데이터 엔지니어. 팀 프로젝트. 관심: -.",0
TRAIN_044,"대학생, IT (컴퓨터 공학 포함) 전공. 하루 4.0시간 학습. 6학기. 수강반 4,5. 혼자 공부하기 어려워서. 공모전 경험. 자격증 없음. 희망: A. 데이터 엔지니어. 팀 프로젝트. 학회 인원이 너무 많아서. 관심: 토스.",1
TRAIN_045,"대학생, 공학 (컴퓨터 공학 제외) 전공. 하루 5.0시간 학습. 5학기. 수강반 6,8. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증 없음. 희망: B. 데이터 분석가. 팀 프로젝트. 온라인일 경우, 인원이 많은 것이 장점이 될 것 같습니다..",1
TRAIN_046,"대학생, 사회과학 전공. 하루 2.0시간 학습. 6학기. 수강반 2. 현직자 강연, 공모전 등 혜택 때문에. 데이터 분석 역량. 자격증 없음. 희망: B. 데이터 분석가. 개인 프로젝트. 인원이 너무 많아지면 집중도가 떨어질 수 있으니 적당히 활발하게 소통이 가능한 정도의 인원. 관심: 네카라쿠배.",1
TRAIN_047,"대학생, 사회과학 전공. 하루 2.0시간 학습. 4학기. 수강반 2. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증 없음. 희망: B. 데이터 분석가. 팀 프로젝트. 인원이 너무 적으면 부담스럽고 인원이 너무 많으면 강의에 집중이 잘 안 됨.",1
TRAIN_048,"대학생, 자연과학 전공. 하루 1.5시간 학습. 6학기. 수강반 6. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증 없음. 희망: B. 데이터 분석가. 개인 프로젝트. 인원이 너무 많거나 적으면 인원 수에 신경을 쓰는 경향이 있기 때문. 관심: 네이버.",0
TRAIN_049,"대학생, 경영학 전공. 하루 1.0시간 학습. 6학기. 수강반 2. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증 없음. 희망: 금융공기업. 팀 프로젝트. 여러 현직자들의 이야기를 들어보는 것이 좋을 것 같습니다.. 관심: 삼성.",1
TRAIN_050,취준생. 하루 2.0시간 학습. 수강반 1. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증 없음. 희망: E. 소프트웨어 개발자. 개인 프로젝트. 적당하게 강의에 집중할 수 있을 거 같습니다. 관심: 생각해보지 않음.,0
TRAIN_051,"대학생, 사회과학 전공. 하루 2.0시간 학습. 6학기. 수강반 4. 체계적인 커리큘럼 때문에. 데이터 분석 역량. 자격증 없음. 희망: B. 데이터 분석가. 팀 프로젝트. 다양한 관점의 질문과 대답을 들을 수 있기 때문. 관심: 삼성화재.",0
TRAIN_052,"대학생, 사회과학 전공. 하루 3.0시간 학습. 6학기. 수강반 4. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증: ADsP. 희망: B. 데이터 분석가. 팀 프로젝트. 인원이 많고 다양하면 질문 시간에 다양한 질문을 들으면서 인사이트 확보 가능. 관심: 은행.",1
TRAIN_053,"대학생, 사회과학 전공. 하루 1.0시간 학습. 7학기. 수강반 4. 시간적으로 부담 없어서. 데이터 분석 역량. 자격증 없음. 희망: B. 데이터 분석가. 팀 프로젝트. 부담스럽지 않고 제일 적당한 비율인 것 같음.",0
TRAIN_054,"대학생, IT (컴퓨터 공학 포함) 전공. 하루 2.0시간 학습. 2학기. 수강반 4,6. 현직자 강연, 공모전 등 혜택 때문에. 네트워킹. 자격증: 준비중: ADsP, SQLD. 희망: B. 데이터 분석가. 팀 프로젝트. 인원이 적어서 강연자와 소통이 더 원활할 것 같습니다.. 관심: 한국투자증권(여러 기업을 알아보고 있.",1
TRAIN_055,"직장인, 경제통상학 전공. 하루 1.0시간 학습. 8학기. 재등록. 수강반 5. 이전 기수 만족해서 재등록. 데이터 분석 역량. 자격증 없음. 희망: C. 데이터 사이언티스트. 개인 프로젝트. 인원이 중요합니다. 관심: 코리안리 등 재보험.",0
TRAIN_056,"대학생, 인문학 전공. 하루 1.0시간 학습. 6학기. 수강반 2. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증 없음. 희망: I. 마케터. 팀 프로젝트. 많은 인원이 도움을 받을 수 있게. 관심: 아직 취업 생각을 하게 된 지 얼마 .",0
TRAIN_057,"대학생, 경영학 전공. 하루 5.0시간 학습. 8학기. 수강반 1. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증 없음. 희망: B. 데이터 분석가. 팀 프로젝트. 집중적으로 소통이 가능할거 같아요. 관심: 카카오.",0
TRAIN_058,"대학생, 경영학 전공. 하루 1.5시간 학습. 4학기. 수강반 4. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증 없음. 희망: B. 데이터 분석가. 개인 프로젝트.",0
TRAIN_059,"대학생, 인문학 전공. 하루 3.0시간 학습. 9학기. 수강반 1,2. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증 없음. 희망: ESG 경영/공시 직무. 팀 프로젝트. 다양한 직무의 현직자들 중 내가 좀 더 관심 있는 직무를 고를 수 있어서. 관심: 카카오.",1
TRAIN_060,"대학생, IT (컴퓨터 공학 포함) 전공. 하루 2.0시간 학습. 7학기. 수강반 4,8. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증 없음. 희망: D. 인공지능 전문가. 개인 프로젝트. 여러 명이 듣는 것이 좋음. 관심: 네이버.",0
TRAIN_061,"취준생, 자연과학 전공. 하루 3.0시간 학습. 8학기. 수강반 13. 혼자 공부하기 어려워서. 프로젝트 경험. 자격증 없음. 희망: B. 데이터 분석가. 팀 프로젝트. 더 높은 집중도와 더 높은 퀄리티가 나올 수 있을 것 같습니다 !. 관심: 스파르타 코딩클럽 / 엘리스 / 매드.",0
TRAIN_062,"대학생, 경영학 전공. 하루 2.0시간 학습. 3학기. 재등록. 수강반 2,4. 이전 기수 만족해서 재등록. 데이터 분석 역량. 자격증: ADsP. 희망: A. 데이터 엔지니어. 팀 프로젝트. 더 많은 사람을 경험하고 싶어서요. 관심: 네카라쿠배.",0
TRAIN_063,"대학생, 인문학 전공. 하루 2.0시간 학습. 4학기. 수강반 5. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증 없음. 희망: B. 데이터 분석가. 팀 프로젝트. 인원이 적당한 것 같아서. 관심: 넷플릭스.",1
TRAIN_064,"대학생, 사회과학 전공. 하루 5.0시간 학습. 7학기. 수강반 5. 혼자 공부하기 어려워서. 프로젝트 경험. 자격증 없음. 희망: B. 데이터 분석가. 팀 프로젝트. 관심: 신한카드.",0
TRAIN_065,"직장인, 의약학 전공. 하루 1.0시간 학습. 8학기. 수강반 5. 체계적인 커리큘럼 때문에. 데이터 분석 역량. 자격증 없음. 희망: C. 데이터 사이언티스트. 개인 프로젝트. 여러명의 현직자 강의를 들을 수 있어서. 관심: medial AI.",0
TRAIN_066,"대학생, 자연과학 전공. 하루 2.0시간 학습. 7학기. 수강반 13. 현직자 강연, 공모전 등 혜택 때문에. 프로젝트 경험. 자격증 없음. 희망: B. 데이터 분석가. 팀 프로젝트. 최대한 다양한 현직자 분들께 이야기를 직접 듣고 싶어서. 관심: 한화생명.",0
TRAIN_067,"대학생, IT (컴퓨터 공학 포함) 전공. 하루 2.0시간 학습. 8학기. 수강반 5. 현직자 강연, 공모전 등 혜택 때문에. 프로젝트 경험. 자격증 없음. 희망: A. 데이터 엔지니어. 팀 프로젝트. 다양한 경험을 볼수있어서. 관심: X.",0
TRAIN_068,"대학생, 경제통상학 전공. 하루 2.0시간 학습. 3학기. 수강반 4. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증 없음. 희망: B. 데이터 분석가. 팀 프로젝트. 적당한 인원이 있어야 질의응답시간도 적절하게 진행될것같습니다. 관심: 아직 취업과 가까운 학년은 아니라 구.",0
TRAIN_069,"대학생, 인문학 전공. 하루 1.0시간 학습. 6학기. 수강반 1. 현직자 강연, 공모전 등 혜택 때문에. 데이터 분석 역량. 자격증 없음. 희망: I. 마케터. 팀 프로젝트. 다양한 분들의 이야기를 들을 서 있어서. 관심: 현대해상.",0
TRAIN_070,"대학생, IT (컴퓨터 공학 포함) 전공. 하루 2.0시간 학습. 6학기. 수강반 1. 체계적인 커리큘럼 때문에. 데이터 분석 역량. 자격증 없음. 희망: I. 마케터. 팀 프로젝트. 3~50명 정도가 적당할 것 같고 정말 희망하는 사람만 참석할 거 같아서. 관심: CJ.",1
TRAIN_071,"대학생, 경영학 전공. 하루 2.0시간 학습. 5학기. 수강반 4. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증 없음. 희망: D. 인공지능 전문가. 개인 프로젝트. 인원이 너무 적지도 많지도 않은 것을 선호해서. 관심: 네이버.",0
TRAIN_072,"대학생, 경제통상학 전공. 하루 3.0시간 학습. 7학기. 재등록. 수강반 7,8. 이전 기수 만족해서 재등록. 데이터 분석 역량. 자격증 없음. 희망: B. 데이터 분석가. 팀 프로젝트. 사실 크게ㅡ상관옵ㄷ다. 관심: 삼성전자.",0
TRAIN_073,"대학생, 인문학 전공. 하루 1.0시간 학습. 6학기. 재등록. 수강반 2. 이전 기수 만족해서 재등록. 데이터 분석 역량. 자격증: ADsP. 희망: B. 데이터 분석가. 팀 프로젝트.",1
TRAIN_074,"대학생, IT (컴퓨터 공학 포함) 전공. 하루 4.0시간 학습. 6학기. 수강반 6. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증 없음. 희망: C. 데이터 사이언티스트. 개인 프로젝트. 큰 규모로 진행되어야 온라인으로 진행돼서. 관심: 삼성전자.",1
TRAIN_075,"대학생, IT (컴퓨터 공학 포함) 전공. 하루 3.0시간 학습. 6학기. 수강반 6. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증: SQLD. 희망: A. 데이터 엔지니어. 팀 프로젝트. 되도록이면 많은 현직자의 의견을 들어보고싶어서. 관심: 넥슨 등 게임회사.",0
TRAIN_076,"대학생, 공학 (컴퓨터 공학 제외) 전공. 하루 2.0시간 학습. 5학기. 수강반 1. 체계적인 커리큘럼 때문에. 데이터 분석 역량. 자격증 없음. 희망: A. 데이터 엔지니어. 팀 프로젝트. 인원이 많으면 다양하게 들을 수 있기 때문. 관심: 29cm.",0
TRAIN_077,"대학원생, IT (컴퓨터 공학 포함) 전공. 하루 2.0시간 학습. 8학기. 수강반 4. 현직자 강연, 공모전 등 혜택 때문에. 프로젝트 경험. 자격증 없음. 희망: B. 데이터 분석가. 개인 프로젝트. 많은 인원이 함께 들으면 더 집중력이 올라갈 것 같아서. 관심: 한국타이어앤테크놀로지.",0
TRAIN_078,"대학생, 공학 (컴퓨터 공학 제외) 전공. 하루 4.0시간 학습. 8학기. 재등록. 수강반 12. 이전 기수 만족해서 재등록. 프로젝트 경험. 자격증: SQLD. 희망: B. 데이터 분석가. 팀 프로젝트. 적당한 규모가 있어야 그에 관련된 현직자들도 준비하는 보람이 있지 않을까 생각. 관심: 업비트.",1
TRAIN_079,"대학생, 경영학 전공. 하루 2.0시간 학습. 6학기. 수강반 1. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증 없음. 희망: I. 마케터. 팀 프로젝트. 한명의 현직자보다는 다양한 현직자를 만나보고싶다. 관심: 네이버.",0
TRAIN_080,"직장인, 경영학 전공. 하루 2.0시간 학습. 8학기. 수강반 12. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증: SQLD. 희망: B. 데이터 분석가. 개인 프로젝트. 집중과 빠른 소통을 위해. 관심: 카카오.",0
TRAIN_081,"대학생, 인문학 전공. 하루 1.0시간 학습. 8학기. 재등록. 수강반 4. 이전 기수 만족해서 재등록. 데이터 분석 역량. 자격증 없음. 희망: B. 데이터 분석가. 팀 프로젝트. 너무 많은 인원이 올 경우 집중도가 떨어지기에.. 관심: 네이버.",1
TRAIN_082,"대학생, IT (컴퓨터 공학 포함) 전공. 하루 2.0시간 학습. 4학기. 수강반 6. 체계적인 커리큘럼 때문에. 데이터 분석 역량. 자격증 없음. 희망: C. 데이터 사이언티스트. 팀 프로젝트. 인원이 너무 많으면 소통이 힘들지만 반대로 너무 적으면 부담스러워서. 관심: 없습니다.",1
TRAIN_083,"대학생, 자연과학 전공. 하루 2.0시간 학습. 4학기. 수강반 5. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증 없음. 희망: B. 데이터 분석가. 팀 프로젝트. 현직자분과 더 가깝게 이야기를 나누고 소통하고 싶어서. 관심: 더본코리아.",0
TRAIN_084,"대학생, 인문학 전공. 하루 2.0시간 학습. 9학기. 재등록. 수강반 11,13. 이전 기수 만족해서 재등록. 프로젝트 경험. 자격증 없음. 희망: C. 데이터 사이언티스트. 팀 프로젝트. 다양한 질문을 들을 수 있어서, 한번에 너무 많은 강연자가 있으면 다 담기 어려울 것 같아. 관심: Tableau.",1
TRAIN_085,"대학생, 사회과학 전공. 하루 2.0시간 학습. 6학기. 수강반 4. 체계적인 커리큘럼 때문에. 데이터 분석 역량. 자격증: ADsP. 희망: C. 데이터 사이언티스트. 팀 프로젝트. 다양한 현직자의 강의를 듣고 싶어서. 관심: 삼성.",1
TRAIN_086,"대학생, 공학 (컴퓨터 공학 제외) 전공. 하루 3.0시간 학습. 3학기. 수강반 5,6. 혼자 공부하기 어려워서. 데이터 분석 역량. 자격증 없음. 희망: A. 데이터 엔지니어. 팀 프로젝트. 인원이 적어야 집중할 수 있는 것은 맞지만, 인원이 너무 적으면 강의 신청이 너무 치열해져. 관심: 삼성...?.",0
TRAIN_087,"대학생, 인문학 전공. 하루 3.0시간 학습. 6학기. 수강반 1. 현직자 강연, 공모전 등 혜택 때문에. 데이터 분석 역량. 자격증: ADsP. 희망: B. 데이터 분석가. 팀 프로젝트. 다양한 현직자 강의를 듣고 싶어서. 관심: 컨설팅 업계.",0
TRAIN_088,"대학생, 공학 (컴퓨터 공학 제외) 전공. 하루 3.0시간 학습. 4학기. 수강반 4,6. 체계적인 커리큘럼 때문에. 프로젝트 경험. 자격증 없음. 희망: D. 인공지능 전문가. 팀 프로젝트. 강의를 효율적으로 진행할 수 있어서. 관심: 엔비디아.",0
TRAIN_089,"취준생, 인문학 전공. 하루 3.0시간 학습. 재등록. 수강반 8. 이전 기수 만족해서 재등록. 프로젝트 경험. 자격증: ADsP. 희망: B. 데이터 분석가. 팀 프로젝트. 관심: 대기업.",0
